participant,blockID,trialID,condition,screenID,leftColor,rightColor,leftImage,rightImage,correctObject,correctResp,response,acc,rt,target,distractor
20,3,10,C,memory-resp,#FFFFFF,#639a28,image26,image28,NA,left,NULL,FALSE,NA,image28,image26
20,3,10,C,memory-resp,#5f419f,#FFFFFF,image135,image26,NA,right,NULL,FALSE,NA,image135,image26
20,3,10,C,memory-resp,#FFFFFF,#cf204f,image26,image279,NA,right,right,TRUE,902.8999999761581,image279,image279
20,3,10,C,retrieval,NA,NA,NA,NA,image365,NA,image365,TRUE,3453.100000023842,image365,image26
20,3,10,C,retrieval,NA,NA,NA,NA,image279,NA,image179,FALSE,3571.100000023842,image279,image26
20,3,10,C,retrieval,NA,NA,NA,NA,image28,NA,image28,TRUE,1922.699999988079,image28,image26
20,3,10,C,retrieval,NA,NA,NA,NA,image135,NA,image269,FALSE,1698.3999999761581,image135,image26
20,3,11,C,memory-resp,#1f9866,#FFFFFF,image370,image26,NA,left,left,TRUE,2039.6000000238419,image370,image370
20,3,11,C,memory-resp,#FFFFFF,#8d2057,image26,image28,NA,left,left,TRUE,2310.899999976158,image28,image26
20,3,11,C,memory-resp,#3b26c5,#FFFFFF,image32,image26,NA,left,left,TRUE,1535.1000000238419,image32,image32
20,3,11,C,memory-resp,#FFFFFF,#95ae42,image26,image133,NA,right,right,TRUE,2011.300000011921,image133,image133
20,3,11,C,retrieval,NA,NA,NA,NA,image133,NA,image133,TRUE,1083.699999988079,image133,image370
20,3,11,C,retrieval,NA,NA,NA,NA,image370,NA,image32,FALSE,1256.699999988079,image370,image370
20,3,11,C,retrieval,NA,NA,NA,NA,image32,NA,image370,FALSE,1641.0999999642372,image32,image370
20,3,11,C,retrieval,NA,NA,NA,NA,image28,NA,image365,FALSE,1563,image28,image370
20,3,12,C,memory-resp,#FFFFFF,#0edd8d,image26,image266,NA,left,left,TRUE,1803,image266,image26
20,3,12,C,memory-resp,#FFFFFF,#a84370,image26,image279,NA,right,NULL,FALSE,NA,image279,image279
20,3,12,C,memory-resp,#FFFFFF,#98882f,image26,image217,NA,left,left,TRUE,1277.300000011921,image217,image26
20,3,12,C,memory-resp,#FFFFFF,#2b3997,image26,image113,NA,right,right,TRUE,2314.300000011921,image113,image113
20,3,12,C,retrieval,NA,NA,NA,NA,image266,NA,image266,TRUE,1658.800000011921,image266,image26
20,3,12,C,retrieval,NA,NA,NA,NA,image217,NA,image217,TRUE,2170.199999988079,image217,image26
20,3,12,C,retrieval,NA,NA,NA,NA,image279,NA,image63,FALSE,2826.600000023842,image279,image26
20,3,12,C,retrieval,NA,NA,NA,NA,image113,NA,image113,TRUE,1545,image113,image26
20,3,13,C,memory-resp,#FFFFFF,#976c3b,image26,image12,NA,left,left,TRUE,1832.300000011921,image12,image26
20,3,13,C,memory-resp,#FFFFFF,#1685d4,image26,image342,NA,right,right,TRUE,1550.800000011921,image342,image342
20,3,13,C,memory-resp,#FFFFFF,#327b3a,image26,image370,NA,right,right,TRUE,2092.899999976158,image370,image370
20,3,13,C,memory-resp,#994d94,#FFFFFF,image49,image26,NA,right,left,FALSE,1525.300000011921,image49,image26
20,3,13,C,retrieval,NA,NA,NA,NA,image342,NA,image370,FALSE,6077.100000023842,image342,image26
20,3,13,C,retrieval,NA,NA,NA,NA,image12,NA,image12,TRUE,2871.699999988079,image12,image26
20,3,13,C,retrieval,NA,NA,NA,NA,image49,NA,image49,TRUE,2585.899999976158,image49,image26
20,3,13,C,retrieval,NA,NA,NA,NA,image370,NA,image370,TRUE,1721.7000000476837,image370,image26
20,3,14,C,memory-resp,#41af4a,#FFFFFF,image102,image26,NA,left,left,TRUE,1644.800000011921,image102,image102
20,3,14,C,memory-resp,#FFFFFF,#ac774d,image26,image324,NA,left,left,TRUE,1998.199999988079,image324,image26
20,3,14,C,memory-resp,#FFFFFF,#3b68ab,image26,image68,NA,right,right,TRUE,2144.5,image68,image68
20,3,14,C,memory-resp,#FFFFFF,#632a74,image26,image296,NA,left,right,FALSE,923.1000000238419,image296,image26
20,3,14,C,retrieval,NA,NA,NA,NA,image324,NA,image324,TRUE,1536.4000000357628,image324,image102
20,3,14,C,retrieval,NA,NA,NA,NA,image68,NA,image296,FALSE,4243.599999964237,image68,image102
20,3,14,C,retrieval,NA,NA,NA,NA,image102,NA,image102,TRUE,1233.300000011921,image102,image102
20,3,14,C,retrieval,NA,NA,NA,NA,image296,NA,image326,FALSE,2781.899999976158,image296,image102
20,3,15,C,memory-resp,#9ba735,#FFFFFF,image320,image26,NA,left,NULL,FALSE,NA,image320,image320
20,3,15,C,memory-resp,#4e2ba6,#FFFFFF,image50,image26,NA,right,right,TRUE,1626.199999988079,image50,image26
20,3,15,C,memory-resp,#489984,#FFFFFF,image49,image26,NA,right,right,TRUE,1858.800000011921,image49,image26
20,3,15,C,memory-resp,#FFFFFF,#be3c4f,image26,image102,NA,right,right,TRUE,1704.199999988079,image102,image102
20,3,15,C,retrieval,NA,NA,NA,NA,image102,NA,image102,TRUE,1340.0999999642372,image102,image320
20,3,15,C,retrieval,NA,NA,NA,NA,image320,NA,image346,FALSE,1410.300000011921,image320,image320
20,3,15,C,retrieval,NA,NA,NA,NA,image50,NA,image346,FALSE,1123.699999988079,image50,image320
20,3,15,C,retrieval,NA,NA,NA,NA,image49,NA,image49,TRUE,1913.3999999761581,image49,image320
20,4,P1,B,processing,#FFFFFF,#814c18,image26,image68,NA,left,left,TRUE,482.30000001192093,NA,NA
20,4,P1,B,processing,#FFFFFF,#275477,image26,image388,NA,left,left,TRUE,478.19999998807907,NA,NA
20,4,P1,B,processing,#FFFFFF,#723b65,image26,image254,NA,left,left,TRUE,389.80000001192093,NA,NA
20,4,P1,B,processing,#1a932e,#FFFFFF,image284,image26,NA,right,left,FALSE,514.6000000238419,NA,NA
20,4,P2,B,processing,#FFFFFF,#693c30,image26,image222,NA,left,left,TRUE,469.30000001192093,NA,NA
20,4,P2,B,processing,#48b814,#FFFFFF,image266,image26,NA,right,right,TRUE,489.5999999642372,NA,NA
20,4,P2,B,processing,#287d9a,#FFFFFF,image35,image26,NA,right,right,TRUE,453.80000001192093,NA,NA
20,4,P2,B,processing,#FFFFFF,#874085,image26,image370,NA,left,left,TRUE,413.19999998807907,NA,NA
20,4,P3,B,processing,#20828d,#FFFFFF,image53,image26,NA,right,right,TRUE,425.60000002384186,NA,NA
20,4,P3,B,processing,#8620cf,#FFFFFF,image12,image26,NA,right,right,TRUE,458.80000001192093,NA,NA
20,4,P3,B,processing,#FFFFFF,#5b8d3a,image26,image257,NA,left,left,TRUE,438.0999999642372,NA,NA
20,4,P3,B,processing,#FFFFFF,#c72e29,image26,image105,NA,left,left,TRUE,429.10000002384186,NA,NA
20,4,P4,B,processing,#78693a,#FFFFFF,image296,image26,NA,right,right,TRUE,394,NA,NA
20,4,P4,B,processing,#456587,#FFFFFF,image47,image26,NA,right,right,TRUE,389.60000002384186,NA,NA
20,4,P4,B,processing,#FFFFFF,#e01ae0,image26,image326,NA,left,left,TRUE,678,NA,NA
20,4,P4,B,processing,#FFFFFF,#3ba04e,image26,image274,NA,left,left,TRUE,505.5,NA,NA
20,4,P5,B,processing,#FFFFFF,#72ab36,image26,image339,NA,left,left,TRUE,415.7000000476837,NA,NA
20,4,P5,B,processing,#FFFFFF,#623e84,image26,image217,NA,left,left,TRUE,1193.199999988079,NA,NA
20,4,P5,B,processing,#a12632,#FFFFFF,image57,image26,NA,right,right,TRUE,427.9000000357628,NA,NA
20,4,P5,B,processing,#167c92,#FFFFFF,image388,image26,NA,right,right,TRUE,389.89999997615814,NA,NA
20,4,P6,B,processing,#54853d,#FFFFFF,image317,image26,NA,right,right,TRUE,475.9000000357628,NA,NA
20,4,P6,B,processing,#FFFFFF,#8e402e,image26,image287,NA,left,left,TRUE,480.0999999642372,NA,NA
20,4,P6,B,processing,#FFFFFF,#15d1cb,image26,image81,NA,left,left,TRUE,461.9000000357628,NA,NA
20,4,P6,B,processing,#FFFFFF,#700ca1,image26,image394,NA,left,left,TRUE,2028.8999999761581,NA,NA
20,4,P7,B,processing,#6b8a14,#FFFFFF,image186,image26,NA,right,right,TRUE,412.5,NA,NA
20,4,P7,B,processing,#FFFFFF,#70294f,image26,image425,NA,left,left,TRUE,446.19999998807907,NA,NA
20,4,P7,B,processing,#FFFFFF,#2b3082,image26,image391,NA,left,left,TRUE,956.4000000357628,NA,NA
20,4,P7,B,processing,#22d89e,#FFFFFF,image269,image26,NA,right,right,TRUE,485,NA,NA
20,4,P8,B,processing,#aa8450,#FFFFFF,image37,image26,NA,right,right,TRUE,424.19999998807907,NA,NA
20,4,P8,B,processing,#FFFFFF,#38ad3c,image26,image416,NA,left,left,TRUE,465.60000002384186,NA,NA
20,4,P8,B,processing,#a02c76,#FFFFFF,image399,image26,NA,right,right,TRUE,364.5999999642372,NA,NA
20,4,P8,B,processing,#FFFFFF,#3d597f,image26,image279,NA,left,left,TRUE,396.69999998807907,NA,NA
20,4,P9,B,processing,#FFFFFF,#7a2453,image26,image4,NA,left,left,TRUE,444.2999999523163,NA,NA
20,4,P9,B,processing,#ccc728,#FFFFFF,image152,image26,NA,right,right,TRUE,392.80000001192093,NA,NA
20,4,P9,B,processing,#3cb474,#FFFFFF,image295,image26,NA,right,right,TRUE,878.6999999880791,NA,NA
20,4,P9,B,processing,#2f38b6,#FFFFFF,image425,image26,NA,right,right,TRUE,407.9000000357628,NA,NA
20,4,P10,B,processing,#FFFFFF,#c6872a,image26,image269,NA,left,left,TRUE,485.9000000357628,NA,NA
20,4,P10,B,processing,#28688a,#FFFFFF,image174,image26,NA,right,right,TRUE,374.9000000357628,NA,NA
20,4,P10,B,processing,#FFFFFF,#37863f,image26,image35,NA,left,left,TRUE,454.69999998807907,NA,NA
20,4,P10,B,processing,#a242b8,#FFFFFF,image239,image26,NA,right,right,TRUE,371.39999997615814,NA,NA
20,4,P11,B,processing,#FFFFFF,#2a9d5c,image26,image81,NA,left,left,TRUE,413.4000000357628,NA,NA
20,4,P11,B,processing,#723750,#FFFFFF,image17,image26,NA,right,right,TRUE,348.69999998807907,NA,NA
20,4,P11,B,processing,#201d91,#FFFFFF,image32,image26,NA,right,right,TRUE,397.5999999642372,NA,NA
20,4,P11,B,processing,#FFFFFF,#c0a735,image26,image357,NA,left,left,TRUE,522.8999999761581,NA,NA
20,4,P12,B,processing,#FFFFFF,#476bae,image26,image369,NA,left,left,TRUE,430,NA,NA
20,4,P12,B,processing,#FFFFFF,#835321,image26,image287,NA,left,left,TRUE,450,NA,NA
20,4,P12,B,processing,#FFFFFF,#24991a,image26,image133,NA,left,left,TRUE,388.19999998807907,NA,NA
20,4,P12,B,processing,#FFFFFF,#b10dba,image26,image79,NA,left,left,TRUE,383.69999998807907,NA,NA
20,4,P13,B,processing,#FFFFFF,#7d1c77,image26,image425,NA,left,left,TRUE,420.5,NA,NA
20,4,P13,B,processing,#8a512e,#FFFFFF,image301,image26,NA,right,right,TRUE,442.69999998807907,NA,NA
20,4,P13,B,processing,#FFFFFF,#198020,image26,image232,NA,left,left,TRUE,356.80000001192093,NA,NA
20,4,P13,B,processing,#FFFFFF,#377195,image26,image130,NA,left,left,TRUE,1276.8999999761581,NA,NA
20,4,P14,B,processing,#FFFFFF,#3a879c,image26,image286,NA,left,left,TRUE,450.7000000476837,NA,NA
20,4,P14,B,processing,#478a42,#FFFFFF,image93,image26,NA,right,right,TRUE,798.6000000238419,NA,NA
20,4,P14,B,processing,#662c6d,#FFFFFF,image324,image26,NA,right,right,TRUE,486.10000002384186,NA,NA
20,4,P14,B,processing,#bb3a16,#FFFFFF,image125,image26,NA,right,right,TRUE,430.10000002384186,NA,NA
20,4,P15,B,processing,#FFFFFF,#7a3f29,image26,image335,NA,left,left,TRUE,459.60000002384186,NA,NA
20,4,P15,B,processing,#1ed2cf,#FFFFFF,image263,image26,NA,right,right,TRUE,764.6999999880791,NA,NA
20,4,P15,B,processing,#3a6f2a,#FFFFFF,image416,image26,NA,right,right,TRUE,446.5,NA,NA
20,4,P15,B,processing,#924ca4,#FFFFFF,image279,image26,NA,right,right,TRUE,357.5,NA,NA
20,4,P16,B,processing,#FFFFFF,#7a3c1f,image26,image407,NA,left,left,TRUE,469.30000001192093,NA,NA
20,4,P16,B,processing,#FFFFFF,#54a93d,image26,image125,NA,left,left,TRUE,934.2000000476837,NA,NA
20,4,P16,B,processing,#FFFFFF,#0d9fe3,image26,image78,NA,left,left,TRUE,405.80000001192093,NA,NA
20,4,P16,B,processing,#FFFFFF,#622e7a,image26,image257,NA,left,left,TRUE,691.1000000238419,NA,NA
20,4,P17,B,processing,#FFFFFF,#237b29,image26,image391,NA,left,left,TRUE,589.0999999642372,NA,NA
20,4,P17,B,processing,#a97628,#FFFFFF,image47,image26,NA,right,right,TRUE,646.1999999880791,NA,NA
20,4,P17,B,processing,#1458b8,#FFFFFF,image14,image26,NA,right,right,TRUE,376.39999997615814,NA,NA
20,4,P17,B,processing,#973f8d,#FFFFFF,image152,image26,NA,right,right,TRUE,371.4000000357628,NA,NA
20,4,P18,B,processing,#FFFFFF,#23299f,image26,image353,NA,left,left,TRUE,424.5,NA,NA
20,4,P18,B,processing,#90477c,#FFFFFF,image391,image26,NA,right,right,TRUE,373,NA,NA
20,4,P18,B,processing,#FFFFFF,#35bb64,image26,image393,NA,left,left,TRUE,390.5,NA,NA
20,4,P18,B,processing,#FFFFFF,#856e38,image26,image346,NA,left,left,TRUE,797.3000000119209,NA,NA
20,4,P19,B,processing,#FFFFFF,#ad0dde,image26,image71,NA,left,left,TRUE,433.60000002384186,NA,NA
20,4,P19,B,processing,#FFFFFF,#4d9014,image26,image335,NA,left,left,TRUE,390.69999998807907,NA,NA
20,4,P19,B,processing,#FFFFFF,#7f4c43,image26,image35,NA,left,left,TRUE,526.1000000238419,NA,NA
20,4,P19,B,processing,#1f727a,#FFFFFF,image314,image26,NA,right,right,TRUE,410.19999998807907,NA,NA
20,4,P20,B,processing,#FFFFFF,#160cd4,image26,image38,NA,left,left,TRUE,364.30000001192093,NA,NA
20,4,P20,B,processing,#FFFFFF,#e1da19,image26,image294,NA,left,left,TRUE,395.0999999642372,NA,NA
20,4,P20,B,processing,#38b279,#FFFFFF,image66,image26,NA,right,right,TRUE,419.89999997615814,NA,NA
20,4,P20,B,processing,#bc0b6f,#FFFFFF,image346,image26,NA,right,right,TRUE,1069.6000000238419,NA,NA
20,4,P21,B,processing,#444294,#FFFFFF,image247,image26,NA,right,right,TRUE,413.4000000357628,NA,NA
20,4,P21,B,processing,#a39a1f,#FFFFFF,image223,image26,NA,right,right,TRUE,396.60000002384186,NA,NA
20,4,P21,B,processing,#FFFFFF,#922f47,image26,image31,NA,left,left,TRUE,525.0999999642372,NA,NA
20,4,P21,B,processing,#FFFFFF,#248a61,image26,image53,NA,left,left,TRUE,508.80000001192093,NA,NA
20,4,P22,B,processing,#FFFFFF,#246789,image26,image174,NA,left,left,TRUE,392,NA,NA
20,4,P22,B,processing,#71412d,#FFFFFF,image79,image26,NA,right,right,TRUE,429,NA,NA
20,4,P22,B,processing,#4a9a3c,#FFFFFF,image261,image26,NA,right,right,TRUE,421.9000000357628,NA,NA
20,4,P22,B,processing,#FFFFFF,#8b25a2,image26,image165,NA,left,left,TRUE,726.3000000119209,NA,NA
20,4,P23,B,processing,#7f661f,#FFFFFF,image37,image26,NA,right,right,TRUE,396.39999997615814,NA,NA
20,4,P23,B,processing,#355297,#FFFFFF,image338,image26,NA,right,right,TRUE,349.80000001192093,NA,NA
20,4,P23,B,processing,#469557,#FFFFFF,image388,image26,NA,right,right,TRUE,348.80000001192093,NA,NA
20,4,P23,B,processing,#af4696,#FFFFFF,image263,image26,NA,right,right,TRUE,302.0999999642372,NA,NA
20,4,P24,B,processing,#FFFFFF,#28772e,image26,image72,NA,left,left,TRUE,477.30000001192093,NA,NA
20,4,P24,B,processing,#FFFFFF,#354b6e,image26,image251,NA,left,left,TRUE,413.89999997615814,NA,NA
20,4,P24,B,processing,#FFFFFF,#8c624a,image26,image27,NA,left,left,TRUE,390.30000001192093,NA,NA
20,4,P24,B,processing,#FFFFFF,#d515cf,image26,image63,NA,left,left,TRUE,892.5,NA,NA
20,4,P25,B,processing,#c624a9,#FFFFFF,image350,image26,NA,right,right,TRUE,443.9000000357628,NA,NA
20,4,P25,B,processing,#8e440b,#FFFFFF,image171,image26,NA,right,right,TRUE,285.60000002384186,NA,NA
20,4,P25,B,processing,#FFFFFF,#2c8cc3,image26,image93,NA,left,left,TRUE,753,NA,NA
20,4,P25,B,processing,#40a545,#FFFFFF,image239,image26,NA,right,right,TRUE,582.6999999880791,NA,NA
20,4,1,B,memory-resp,#FFFFFF,#b4bb30,image26,image76,NA,left,left,TRUE,752.3000000119209,image76,image26
20,4,1,B,memory-resp,#379a74,#FFFFFF,image94,image26,NA,right,right,TRUE,1093.199999988079,image94,image26
20,4,1,B,memory-resp,#1913c9,#FFFFFF,image269,image26,NA,right,right,TRUE,1135.7000000476837,image269,image26
20,4,1,B,memory-resp,#FFFFFF,#a9144f,image26,image63,NA,left,left,TRUE,1037.9000000357628,image63,image26
20,4,1,B,retrieval,NA,NA,NA,NA,image63,NA,image63,TRUE,2231.899999976158,image63,image26
20,4,1,B,retrieval,NA,NA,NA,NA,image269,NA,image94,FALSE,3265.7999999523163,image269,image26
20,4,1,B,retrieval,NA,NA,NA,NA,image94,NA,image94,TRUE,3594.599999964237,image94,image26
20,4,1,B,retrieval,NA,NA,NA,NA,image76,NA,image76,TRUE,3402.600000023842,image76,image26
20,4,2,B,memory-resp,#FFFFFF,#657231,image26,image32,NA,left,left,TRUE,1044.8999999761581,image32,image26
20,4,2,B,memory-resp,#FFFFFF,#6a3947,image26,image384,NA,left,left,TRUE,840.5,image384,image26
20,4,2,B,memory-resp,#18e2b6,#FFFFFF,image353,image26,NA,right,right,TRUE,992.1000000238419,image353,image26
20,4,2,B,memory-resp,#552e9e,#FFFFFF,image320,image26,NA,right,right,TRUE,1321.5,image320,image26
20,4,2,B,retrieval,NA,NA,NA,NA,image32,NA,image384,FALSE,3569,image32,image26
20,4,2,B,retrieval,NA,NA,NA,NA,image384,NA,image320,FALSE,1383.199999988079,image384,image26
20,4,2,B,retrieval,NA,NA,NA,NA,image320,NA,image32,FALSE,1011,image320,image26
20,4,2,B,retrieval,NA,NA,NA,NA,image353,NA,image353,TRUE,1932.699999988079,image353,image26
20,4,3,B,memory-resp,#812266,#FFFFFF,image395,image26,NA,right,right,TRUE,692.7999999523163,image395,image26
20,4,3,B,memory-resp,#4f5a92,#FFFFFF,image52,image26,NA,right,right,TRUE,1356,image52,image26
20,4,3,B,memory-resp,#858229,#FFFFFF,image384,image26,NA,right,right,TRUE,1371.5999999642372,image384,image26
20,4,3,B,memory-resp,#389972,#FFFFFF,image73,image26,NA,right,right,TRUE,820.4000000357628,image73,image26
20,4,3,B,retrieval,NA,NA,NA,NA,image384,NA,image384,TRUE,1106.7000000476837,image384,image26
20,4,3,B,retrieval,NA,NA,NA,NA,image73,NA,image52,FALSE,1082.8999999761581,image73,image26
20,4,3,B,retrieval,NA,NA,NA,NA,image395,NA,image86,FALSE,1360.5999999642372,image395,image26
20,4,3,B,retrieval,NA,NA,NA,NA,image52,NA,image395,FALSE,1834.3999999761581,image52,image26
20,4,4,B,memory-resp,#48960d,#FFFFFF,image77,image26,NA,right,right,TRUE,1011.1000000238419,image77,image26
20,4,4,B,memory-resp,#FFFFFF,#9129a8,image26,image391,NA,left,left,TRUE,795.6999999880791,image391,image26
20,4,4,B,memory-resp,#FFFFFF,#467a8b,image26,image261,NA,left,left,TRUE,849.6999999880791,image261,image26
20,4,4,B,memory-resp,#cb622a,#FFFFFF,image273,image26,NA,right,right,TRUE,997.8000000119209,image273,image26
20,4,4,B,retrieval,NA,NA,NA,NA,image77,NA,image77,TRUE,2051.399999976158,image77,image26
20,4,4,B,retrieval,NA,NA,NA,NA,image261,NA,image273,FALSE,2019.1000000238419,image261,image26
20,4,4,B,retrieval,NA,NA,NA,NA,image391,NA,image400,FALSE,1473.199999988079,image391,image26
20,4,4,B,retrieval,NA,NA,NA,NA,image273,NA,image273,TRUE,1615.800000011921,image273,image26
20,4,5,B,memory-resp,#FFFFFF,#5f51a4,image26,image308,NA,left,left,TRUE,1772.5,image308,image26
20,4,5,B,memory-resp,#FFFFFF,#9eb40e,image26,image217,NA,left,left,TRUE,1332.5999999642372,image217,image26
20,4,5,B,memory-resp,#FFFFFF,#24ae6b,image26,image393,NA,left,left,TRUE,1023.8999999761581,image393,image26
20,4,5,B,memory-resp,#bf226b,#FFFFFF,image327,image26,NA,right,right,TRUE,747.1000000238419,image327,image26
20,4,5,B,retrieval,NA,NA,NA,NA,image217,NA,image217,TRUE,2690.400000035763,image217,image26
20,4,5,B,retrieval,NA,NA,NA,NA,image393,NA,image393,TRUE,602.8000000119209,image393,image26
20,4,5,B,retrieval,NA,NA,NA,NA,image308,NA,image308,TRUE,1170.6000000238419,image308,image26
20,4,5,B,retrieval,NA,NA,NA,NA,image327,NA,image393,FALSE,5680.600000023842,image327,image26
20,4,6,B,memory-resp,#31a7b9,#FFFFFF,image28,image26,NA,right,right,TRUE,1076.300000011921,image28,image26
20,4,6,B,memory-resp,#54a00d,#FFFFFF,image397,image26,NA,right,right,TRUE,1266.5,image397,image26
20,4,6,B,memory-resp,#FFFFFF,#57239f,image26,image284,NA,left,left,TRUE,1212.199999988079,image284,image26
20,4,6,B,memory-resp,#90150e,#FFFFFF,image269,image26,NA,right,right,TRUE,824.0999999642372,image269,image26
20,4,6,B,retrieval,NA,NA,NA,NA,image284,NA,image284,TRUE,2253.300000011921,image284,image26
20,4,6,B,retrieval,NA,NA,NA,NA,image269,NA,image9,FALSE,1019.1999999880791,image269,image26
20,4,6,B,retrieval,NA,NA,NA,NA,image397,NA,image28,FALSE,1512.7000000476837,image397,image26
20,4,6,B,retrieval,NA,NA,NA,NA,image28,NA,image269,FALSE,3954.400000035763,image28,image26
20,4,7,B,memory-resp,#34655f,#FFFFFF,image276,image26,NA,right,right,TRUE,1588.6000000238419,image276,image26
20,4,7,B,memory-resp,#729744,#FFFFFF,image105,image26,NA,right,right,TRUE,678.5999999642372,image105,image26
20,4,7,B,memory-resp,#FFFFFF,#2f1093,image26,image347,NA,left,left,TRUE,816.1999999880791,image347,image26
20,4,7,B,memory-resp,#FFFFFF,#b7385c,image26,image79,NA,left,left,TRUE,785.5,image79,image26
20,4,7,B,retrieval,NA,NA,NA,NA,image79,NA,image79,TRUE,3761.199999988079,image79,image26
20,4,7,B,retrieval,NA,NA,NA,NA,image347,NA,image347,TRUE,1867,image347,image26
20,4,7,B,retrieval,NA,NA,NA,NA,image105,NA,image105,TRUE,596.1999999880791,image105,image26
20,4,7,B,retrieval,NA,NA,NA,NA,image276,NA,image421,FALSE,2443.600000023842,image276,image26
20,4,8,B,memory-resp,#FFFFFF,#1aad3a,image26,image357,NA,left,left,TRUE,1480.300000011921,image357,image26
20,4,8,B,memory-resp,#c412b8,#FFFFFF,image317,image26,NA,right,right,TRUE,1177.6000000238419,image317,image26
20,4,8,B,memory-resp,#32476c,#FFFFFF,image397,image26,NA,right,right,TRUE,745.8999999761581,image397,image26
20,4,8,B,memory-resp,#FFFFFF,#826030,image26,image326,NA,left,left,TRUE,990.6999999880791,image326,image26
20,4,8,B,retrieval,NA,NA,NA,NA,image326,NA,image326,TRUE,1086.7999999523163,image326,image26
20,4,8,B,retrieval,NA,NA,NA,NA,image357,NA,image357,TRUE,3177.199999988079,image357,image26
20,4,8,B,retrieval,NA,NA,NA,NA,image317,NA,image397,FALSE,5178.600000023842,image317,image26
20,4,8,B,retrieval,NA,NA,NA,NA,image397,NA,image397,TRUE,288.60000002384186,image397,image26
20,4,9,B,memory-resp,#FFFFFF,#447e58,image26,image296,NA,left,left,TRUE,1640.800000011921,image296,image26
20,4,9,B,memory-resp,#FFFFFF,#a25788,image26,image178,NA,left,left,TRUE,1243,image178,image26
20,4,9,B,memory-resp,#a39129,#FFFFFF,image160,image26,NA,right,right,TRUE,619.3999999761581,image160,image26
20,4,9,B,memory-resp,#32407b,#FFFFFF,image365,image26,NA,right,right,TRUE,687.6999999880791,image365,image26
20,4,9,B,retrieval,NA,NA,NA,NA,image365,NA,image365,TRUE,1749.9000000357628,image365,image26
20,4,9,B,retrieval,NA,NA,NA,NA,image296,NA,image296,TRUE,1243,image296,image26
20,4,9,B,retrieval,NA,NA,NA,NA,image178,NA,image292,FALSE,898.8000000119209,image178,image26
20,4,9,B,retrieval,NA,NA,NA,NA,image160,NA,image160,TRUE,576.6999999880791,image160,image26
20,4,10,B,memory-resp,#FFFFFF,#663668,image26,image160,NA,left,left,TRUE,851.5,image160,image26
20,4,10,B,memory-resp,#d15329,#FFFFFF,image279,image26,NA,right,right,TRUE,619.1000000238419,image279,image26
20,4,10,B,memory-resp,#33536b,#FFFFFF,image216,image26,NA,right,right,TRUE,506.5999999642372,image216,image26
20,4,10,B,memory-resp,#FFFFFF,#337d2b,image26,image251,NA,left,left,TRUE,999.5,image251,image26
20,4,10,B,retrieval,NA,NA,NA,NA,image279,NA,image63,FALSE,1656.1000000238419,image279,image26
20,4,10,B,retrieval,NA,NA,NA,NA,image160,NA,image279,FALSE,1848.6000000238419,image160,image26
20,4,10,B,retrieval,NA,NA,NA,NA,image216,NA,image216,TRUE,1810.4000000357628,image216,image26
20,4,10,B,retrieval,NA,NA,NA,NA,image251,NA,image251,TRUE,1247,image251,image26
20,4,11,B,memory-resp,#FFFFFF,#ece50e,image26,image223,NA,left,left,TRUE,1865.5,image223,image26
20,4,11,B,memory-resp,#FFFFFF,#1c36ba,image26,image284,NA,left,left,TRUE,1634.800000011921,image284,image26
20,4,11,B,memory-resp,#b71a90,#FFFFFF,image142,image26,NA,right,NULL,FALSE,NA,image142,image26
20,4,11,B,memory-resp,#33664c,#FFFFFF,image109,image26,NA,right,right,TRUE,986.4000000357628,image109,image26
20,4,11,B,retrieval,NA,NA,NA,NA,image142,NA,image133,FALSE,1154.5,image142,image26
20,4,11,B,retrieval,NA,NA,NA,NA,image223,NA,image223,TRUE,1050.2000000476837,image223,image26
20,4,11,B,retrieval,NA,NA,NA,NA,image109,NA,image284,FALSE,1049.2000000476837,image109,image26
20,4,11,B,retrieval,NA,NA,NA,NA,image284,NA,image284,TRUE,585.6999999880791,image284,image26
20,4,12,B,memory-resp,#FFFFFF,#367935,image26,image292,NA,left,left,TRUE,899.2000000476837,image292,image26
20,4,12,B,memory-resp,#FFFFFF,#a36048,image26,image71,NA,left,left,TRUE,956.5,image71,image26
20,4,12,B,memory-resp,#8b11a7,#FFFFFF,image261,image26,NA,right,right,TRUE,668.5,image261,image26
20,4,12,B,memory-resp,#FFFFFF,#2c71aa,image26,image284,NA,left,left,TRUE,771.0999999642372,image284,image26
20,4,12,B,retrieval,NA,NA,NA,NA,image292,NA,image292,TRUE,2250.600000023842,image292,image26
20,4,12,B,retrieval,NA,NA,NA,NA,image261,NA,image284,FALSE,2914.699999988079,image261,image26
20,4,12,B,retrieval,NA,NA,NA,NA,image284,NA,image416,FALSE,1649.6000000238419,image284,image26
20,4,12,B,retrieval,NA,NA,NA,NA,image71,NA,image71,TRUE,602.3000000119209,image71,image26
20,4,13,B,memory-resp,#37b942,#FFFFFF,image174,image26,NA,right,right,TRUE,1139.8999999761581,image174,image26
20,4,13,B,memory-resp,#7e4d25,#FFFFFF,image416,image26,NA,right,right,TRUE,1234.300000011921,image416,image26
20,4,13,B,memory-resp,#FFFFFF,#842790,image26,image235,NA,left,left,TRUE,738.5,image235,image26
20,4,13,B,memory-resp,#4677a0,#FFFFFF,image425,image26,NA,right,right,TRUE,699.8000000119209,image425,image26
