participant,blockID,trialID,condition,screenID,leftColor,rightColor,leftImage,leftSize,rightImage,rightSize,correctObject,correctResp,response,acc,rt,target,distractor
9,3,10,C,memory-resp,#FFFFFF,#a45013,image405,10,image171,9.6,NA,left,right,FALSE,1606,image171,image405
9,3,10,C,memory-resp,#389f3d,#FFFFFF,image18,18,image405,10,NA,left,left,TRUE,1296.5999999940395,image18,image18
9,3,10,C,retrieval,NA,NA,NA,NA,NA,NA,image164,NA,image164,TRUE,2109.699999988079,image164,image164
9,3,10,C,retrieval,NA,NA,NA,NA,NA,NA,image18,NA,image18,TRUE,7703.20000000298,image18,image164
9,3,10,C,retrieval,NA,NA,NA,NA,NA,NA,image258,NA,image258,TRUE,2620.800000011921,image258,image164
9,3,10,C,retrieval,NA,NA,NA,NA,NA,NA,image171,NA,image171,TRUE,1314,image171,image164
9,3,11,C,memory-resp,#7f5439,#FFFFFF,image178,999,image405,10,NA,left,left,TRUE,1208.5,image178,image178
9,3,11,C,memory-resp,#95237e,#FFFFFF,image318,9.5,image405,10,NA,right,left,FALSE,1283.5,image318,image405
9,3,11,C,memory-resp,#FFFFFF,#50a64e,image405,10,image94,3.4,NA,left,right,FALSE,1395.2999999970198,image94,image405
9,3,11,C,memory-resp,#FFFFFF,#144785,image405,10,image88,3.5,NA,left,right,FALSE,1227.2999999970198,image88,image405
9,3,11,C,retrieval,NA,NA,NA,NA,NA,NA,image318,NA,image318,TRUE,2518,image318,image178
9,3,11,C,retrieval,NA,NA,NA,NA,NA,NA,image94,NA,image88,FALSE,6175.5,image94,image178
9,3,11,C,retrieval,NA,NA,NA,NA,NA,NA,image88,NA,image88,TRUE,2616.5999999940395,image88,image178
9,3,11,C,retrieval,NA,NA,NA,NA,NA,NA,image178,NA,image178,TRUE,1341.2000000029802,image178,image178
9,3,12,C,memory-resp,#4fa00d,#FFFFFF,image412,10.5,image405,10,NA,left,left,TRUE,1635.2999999970198,image412,image412
9,3,12,C,memory-resp,#b4663c,#FFFFFF,image255,4.5,image405,10,NA,right,left,FALSE,1846.8999999910593,image255,image405
9,3,12,C,memory-resp,#FFFFFF,#47939a,image405,10,image347,999,NA,right,right,TRUE,1648.5,image347,image347
9,3,12,C,memory-resp,#8b19cc,#FFFFFF,image3,12,image405,10,NA,left,left,TRUE,1919.1000000089407,image3,image3
9,3,12,C,retrieval,NA,NA,NA,NA,NA,NA,image3,NA,image3,TRUE,1798.6000000089407,image3,image412
9,3,12,C,retrieval,NA,NA,NA,NA,NA,NA,image255,NA,image255,TRUE,2046,image255,image412
9,3,12,C,retrieval,NA,NA,NA,NA,NA,NA,image412,NA,image412,TRUE,1388.800000011921,image412,image412
9,3,12,C,retrieval,NA,NA,NA,NA,NA,NA,image347,NA,image347,TRUE,1255,image347,image412
9,3,13,C,memory-resp,#b1a325,#FFFFFF,image35,999,image405,10,NA,left,left,TRUE,1696.9000000059605,image35,image35
9,3,13,C,memory-resp,#42b865,#FFFFFF,image60,165,image405,10,NA,left,left,TRUE,1344.7000000029802,image60,image60
9,3,13,C,memory-resp,#FFFFFF,#b71579,image405,10,image2,6.3,NA,left,right,FALSE,1311.0999999940395,image2,image405
9,3,13,C,memory-resp,#1b4593,#FFFFFF,image244,65,image405,10,NA,left,left,TRUE,1468.2000000029802,image244,image244
9,3,13,C,retrieval,NA,NA,NA,NA,NA,NA,image2,NA,image244,FALSE,4936.899999991059,image2,image35
9,3,13,C,retrieval,NA,NA,NA,NA,NA,NA,image60,NA,image60,TRUE,1747.3999999910593,image60,image35
9,3,13,C,retrieval,NA,NA,NA,NA,NA,NA,image35,NA,image35,TRUE,2206.5,image35,image35
9,3,13,C,retrieval,NA,NA,NA,NA,NA,NA,image244,NA,image2,FALSE,1190.1000000089407,image244,image35
9,3,14,C,memory-resp,#FFFFFF,#46962c,image405,10,image307,28,NA,right,right,TRUE,1431.800000011921,image307,image307
9,3,14,C,memory-resp,#6d1fad,#FFFFFF,image99,16.5,image405,10,NA,left,left,TRUE,1387.7000000029802,image99,image99
9,3,14,C,memory-resp,#FFFFFF,#8d3411,image405,10,image116,14.5,NA,right,right,TRUE,1723.5,image116,image116
9,3,14,C,memory-resp,#FFFFFF,#139195,image405,10,image272,35,NA,right,right,TRUE,1520,image272,image272
9,3,14,C,retrieval,NA,NA,NA,NA,NA,NA,image99,NA,image99,TRUE,2379.7000000029802,image99,image307
9,3,14,C,retrieval,NA,NA,NA,NA,NA,NA,image272,NA,image116,FALSE,2255.300000011921,image272,image307
9,3,14,C,retrieval,NA,NA,NA,NA,NA,NA,image307,NA,image307,TRUE,1532.800000011921,image307,image307
9,3,14,C,retrieval,NA,NA,NA,NA,NA,NA,image116,NA,image116,TRUE,1679.2999999970198,image116,image307
9,3,15,C,memory-resp,#FFFFFF,#641c92,image405,10,image165,6.6,NA,left,right,FALSE,1873.3999999910593,image165,image405
9,3,15,C,memory-resp,#3b787d,#FFFFFF,image235,3.5,image405,10,NA,right,left,FALSE,1439.2999999970198,image235,image405
9,3,15,C,memory-resp,#ce251c,#FFFFFF,image307,28,image405,10,NA,left,left,TRUE,1463.2000000029802,image307,image307
9,3,15,C,memory-resp,#FFFFFF,#57a617,image405,10,image8,96,NA,right,right,TRUE,1405.9000000059605,image8,image8
9,3,15,C,retrieval,NA,NA,NA,NA,NA,NA,image8,NA,image8,TRUE,1616.6000000089407,image8,image405
9,3,15,C,retrieval,NA,NA,NA,NA,NA,NA,image307,NA,image307,TRUE,2248.199999988079,image307,image405
9,3,15,C,retrieval,NA,NA,NA,NA,NA,NA,image235,NA,image165,FALSE,5293.9000000059605,image235,image405
9,3,15,C,retrieval,NA,NA,NA,NA,NA,NA,image165,NA,image235,FALSE,1334.2999999970198,image165,image405
6,1,P1,B,processing,#FFFFFF,#884968,image405,10,image52,800,NA,left,left,TRUE,1100,NA,NA
6,1,P1,B,processing,#aca10c,#FFFFFF,image332,12.2,image405,10,NA,right,right,TRUE,1258.1999999955297,NA,NA
6,1,P1,B,processing,#464d95,#FFFFFF,image373,17.5,image405,10,NA,right,right,TRUE,1047.6000000014901,NA,NA
6,1,P1,B,processing,#13c345,#FFFFFF,image64,960,image405,10,NA,right,right,TRUE,989.5,NA,NA
6,1,P2,B,processing,#c12559,#FFFFFF,image313,10,image405,10,NA,right,right,TRUE,1185.8999999985099,NA,NA
6,1,P2,B,processing,#FFFFFF,#394689,image405,10,image54,7,NA,left,left,TRUE,1247.6000000014901,NA,NA
6,1,P2,B,processing,#FFFFFF,#367d57,image405,10,image110,8,NA,left,left,TRUE,844.5,NA,NA
6,1,P2,B,processing,#8c8a45,#FFFFFF,image295,7.1,image405,10,NA,right,right,TRUE,1218.1000000014901,NA,NA
6,1,P3,B,processing,#2f46b6,#FFFFFF,image260,999,image405,10,NA,right,right,TRUE,1198.6000000014901,NA,NA
6,1,P3,B,processing,#FFFFFF,#1b7e4b,image405,10,image16,999,NA,left,left,TRUE,1164.1000000014901,NA,NA
6,1,P3,B,processing,#FFFFFF,#c19615,image405,10,image362,24.2,NA,left,left,TRUE,827.1000000014901,NA,NA
6,1,P3,B,processing,#FFFFFF,#8d3f78,image405,10,image216,500,NA,left,left,TRUE,792.5,NA,NA
6,1,P4,B,processing,#FFFFFF,#61a654,image405,10,image26,45,NA,left,left,TRUE,1038.5,NA,NA
6,1,P4,B,processing,#0d7dd3,#FFFFFF,image359,11,image405,10,NA,right,right,TRUE,1128.5,NA,NA
6,1,P4,B,processing,#874c1c,#FFFFFF,image371,7.1,image405,10,NA,right,right,TRUE,994.6000000014901,NA,NA
6,1,P4,B,processing,#6a2687,#FFFFFF,image10,10,image405,10,NA,right,right,TRUE,848.3000000044703,NA,NA
6,1,P5,B,processing,#177b96,#FFFFFF,image256,10.2,image405,10,NA,right,right,TRUE,1102.8999999985099,NA,NA
6,1,P5,B,processing,#FFFFFF,#9b47b3,image405,10,image251,10,NA,left,left,TRUE,1138.3999999985099,NA,NA
6,1,P5,B,processing,#FFFFFF,#9b3417,image405,10,image188,5,NA,left,left,TRUE,795.6000000014901,NA,NA
6,1,P5,B,processing,#FFFFFF,#388d1c,image405,10,image274,3.9,NA,left,left,TRUE,717.1000000014901,NA,NA
6,1,P6,B,processing,#FFFFFF,#9b5641,image405,10,image164,13.5,NA,left,left,TRUE,1100.0999999940395,NA,NA
6,1,P6,B,processing,#7f3f83,#FFFFFF,image377,8.7,image405,10,NA,right,right,TRUE,1159.8999999985099,NA,NA
6,1,P6,B,processing,#1e92b8,#FFFFFF,image27,6,image405,10,NA,right,right,TRUE,708.2000000029802,NA,NA
6,1,P6,B,processing,#FFFFFF,#56b036,image405,10,image28,10,NA,left,left,TRUE,1224.1999999955297,NA,NA
6,1,P7,B,processing,#c22987,#FFFFFF,image276,90,image405,10,NA,right,right,TRUE,905.2999999970198,NA,NA
6,1,P7,B,processing,#2ac064,#FFFFFF,image328,40,image405,10,NA,right,right,TRUE,678.1999999955297,NA,NA
6,1,P7,B,processing,#d8cc22,#FFFFFF,image341,5,image405,10,NA,right,right,TRUE,815.6000000014901,NA,NA
6,1,P7,B,processing,#164fb1,#FFFFFF,image410,7,image405,10,NA,right,right,TRUE,787.9000000059605,NA,NA
6,1,P8,B,processing,#d510ae,#FFFFFF,image315,1.5,image405,10,NA,right,right,TRUE,929.6999999955297,NA,NA
6,1,P8,B,processing,#1c66ce,#FFFFFF,image309,13.6,image405,10,NA,right,right,TRUE,734,NA,NA
6,1,P8,B,processing,#FFFFFF,#72672c,image405,10,image319,34,NA,left,left,TRUE,3002.3000000044703,NA,NA
6,1,P8,B,processing,#2f9d43,#FFFFFF,image195,160,image405,10,NA,right,right,TRUE,1317.5,NA,NA
6,1,P9,B,processing,#ae3b1e,#FFFFFF,image220,0.5,image405,10,NA,right,right,TRUE,1127.8999999985099,NA,NA
6,1,P9,B,processing,#842ea8,#FFFFFF,image117,10,image405,10,NA,right,right,TRUE,817.8999999985099,NA,NA
6,1,P9,B,processing,#FFFFFF,#0c899d,image405,10,image265,9.6,NA,left,left,TRUE,1177.2000000029802,NA,NA
6,1,P9,B,processing,#FFFFFF,#3ccf17,image405,10,image253,50,NA,left,left,TRUE,865.3999999985099,NA,NA
6,1,P10,B,processing,#822b57,#FFFFFF,image168,3,image405,10,NA,right,right,TRUE,1112.5,NA,NA
6,1,P10,B,processing,#FFFFFF,#a9a947,image405,10,image92,4,NA,left,left,TRUE,1168.8000000044703,NA,NA
6,1,P10,B,processing,#FFFFFF,#151fe0,image405,10,image9,36,NA,left,left,TRUE,952.1999999955297,NA,NA
6,1,P10,B,processing,#FFFFFF,#479482,image405,10,image198,6.8,NA,left,left,TRUE,750.2000000029802,NA,NA
6,1,P11,B,processing,#FFFFFF,#3f9d72,image405,10,image288,34,NA,left,left,TRUE,1115.5,NA,NA
6,1,P11,B,processing,#7da50d,#FFFFFF,image142,1,image405,10,NA,right,right,TRUE,1213.6000000014901,NA,NA
6,1,P11,B,processing,#363267,#FFFFFF,image31,150,image405,10,NA,right,right,TRUE,561.6000000014901,NA,NA
6,1,P11,B,processing,#FFFFFF,#9d2a65,image405,10,image70,7,NA,left,left,TRUE,1618.9000000059605,NA,NA
6,1,P12,B,processing,#1fb78c,#FFFFFF,image361,26.5,image405,10,NA,right,right,TRUE,1108.1000000014901,NA,NA
6,1,P12,B,processing,#92ae4c,#FFFFFF,image6,20,image405,10,NA,right,right,TRUE,974.6999999955297,NA,NA
6,1,P12,B,processing,#4f3375,#FFFFFF,image400,42,image405,10,NA,right,right,TRUE,820.1000000014901,NA,NA
6,1,P12,B,processing,#862847,#FFFFFF,image129,17,image405,10,NA,right,right,TRUE,1366.3999999985099,NA,NA
6,1,P13,B,processing,#FFFFFF,#a55850,image405,10,image99,16.5,NA,left,left,TRUE,2504,NA,NA
6,1,P13,B,processing,#FFFFFF,#672e8a,image405,10,image115,9.4,NA,left,left,TRUE,813.8000000044703,NA,NA
6,1,P13,B,processing,#53ad43,#FFFFFF,image356,5.5,image405,10,NA,right,right,TRUE,1248.3000000044703,NA,NA
6,1,P13,B,processing,#FFFFFF,#2883b8,image405,10,image147,3,NA,left,right,FALSE,549.7999999970198,NA,NA
6,1,P14,B,processing,#FFFFFF,#904c88,image405,10,image186,999,NA,left,left,TRUE,958.3999999985099,NA,NA
6,1,P14,B,processing,#9d7d4d,#FFFFFF,image287,7,image405,10,NA,right,right,TRUE,1011.5,NA,NA
6,1,P14,B,processing,#FFFFFF,#3eac68,image405,10,image135,8.4,NA,left,left,TRUE,1818.8999999985099,NA,NA
6,1,P14,B,processing,#505b9b,#FFFFFF,image331,1.7,image405,10,NA,right,right,TRUE,1105.3000000044703,NA,NA
6,1,P15,B,processing,#FFFFFF,#725c3c,image405,10,image247,999,NA,left,left,TRUE,1000.3999999985099,NA,NA
6,1,P15,B,processing,#FFFFFF,#0ccf3d,image405,10,image94,3.4,NA,left,left,TRUE,860.5999999940395,NA,NA
6,1,P15,B,processing,#FFFFFF,#79205b,image405,10,image293,60.2,NA,left,left,TRUE,785.8999999985099,NA,NA
6,1,P15,B,processing,#354a6e,#FFFFFF,image215,153,image405,10,NA,right,right,TRUE,1290.7999999970198,NA,NA
6,1,P16,B,processing,#FFFFFF,#0c89bb,image405,10,image230,999,NA,left,left,TRUE,1105.7000000029802,NA,NA
6,1,P16,B,processing,#ad4514,#FFFFFF,image228,250,image405,10,NA,right,right,TRUE,1153.1000000014901,NA,NA
6,1,P16,B,processing,#FFFFFF,#418830,image405,10,image88,3.5,NA,left,left,TRUE,1328.8000000044703,NA,NA
6,1,P16,B,processing,#882e9e,#FFFFFF,image43,18,image405,10,NA,right,right,TRUE,1609.0999999940395,NA,NA
6,1,P17,B,processing,#1e6794,#FFFFFF,image431,14.8,image405,10,NA,right,right,TRUE,1109.5,NA,NA
6,1,P17,B,processing,#b73615,#FFFFFF,image409,28,image405,10,NA,right,right,TRUE,917.5,NA,NA
6,1,P17,B,processing,#FFFFFF,#29c72e,image405,10,image192,20,NA,left,left,TRUE,1206.1000000014901,NA,NA
6,1,P17,B,processing,#FFFFFF,#7d1d9f,image405,10,image315,1.5,NA,left,left,TRUE,700,NA,NA
6,1,P18,B,processing,#812850,#FFFFFF,image408,7,image405,10,NA,right,right,TRUE,1034.3000000044703,NA,NA
6,1,P18,B,processing,#FFFFFF,#0aa345,image405,10,image124,170,NA,left,left,TRUE,1132.3999999985099,NA,NA
6,1,P18,B,processing,#FFFFFF,#10218e,image405,10,image8,96,NA,left,left,TRUE,780.5,NA,NA
6,1,P18,B,processing,#FFFFFF,#baa13b,image405,10,image306,41.4,NA,left,left,TRUE,771.9000000059605,NA,NA
6,1,P19,B,processing,#3f835c,#FFFFFF,image123,4.8,image405,10,NA,right,right,TRUE,1483.7000000029802,NA,NA
6,1,P19,B,processing,#FFFFFF,#36417c,image405,10,image128,7.7,NA,left,left,TRUE,1089,NA,NA
6,1,P19,B,processing,#FFFFFF,#afc238,image405,10,image226,70.2,NA,left,left,TRUE,1092.5,NA,NA
6,1,P19,B,processing,#FFFFFF,#832f4a,image405,10,image236,11,NA,left,left,TRUE,913,NA,NA
6,1,P20,B,processing,#2e9bc2,#FFFFFF,image365,5,image405,10,NA,right,right,TRUE,1163.7999999970198,NA,NA
6,1,P20,B,processing,#FFFFFF,#9532b8,image405,10,image42,100,NA,left,left,TRUE,1049,NA,NA
6,1,P20,B,processing,#FFFFFF,#964a2c,image405,10,image214,80,NA,left,left,TRUE,738.8999999985099,NA,NA
6,1,P20,B,processing,#FFFFFF,#60b918,image405,10,image290,8.5,NA,left,left,TRUE,732.8999999985099,NA,NA
6,1,P21,B,processing,#1d76c9,#FFFFFF,image234,24,image405,10,NA,right,NULL,FALSE,NA,NA,NA
6,1,P21,B,processing,#FFFFFF,#673168,image405,10,image419,150,NA,left,left,TRUE,1224.7000000029802,NA,NA
6,1,P21,B,processing,#FFFFFF,#376a2f,image405,10,image110,8,NA,left,left,TRUE,854.5,NA,NA
6,1,P21,B,processing,#FFFFFF,#d96417,image405,10,image17,7,NA,left,left,TRUE,668.6000000014901,NA,NA
6,1,P22,B,processing,#FFFFFF,#42948d,image405,10,image45,13,NA,left,left,TRUE,1592.2999999970198,NA,NA
6,1,P22,B,processing,#FFFFFF,#45237b,image405,10,image325,12.6,NA,left,left,TRUE,697.2000000029802,NA,NA
6,1,P22,B,processing,#FFFFFF,#b12b2b,image405,10,image189,400,NA,left,left,TRUE,769.2999999970198,NA,NA
6,1,P22,B,processing,#6ba333,#FFFFFF,image52,800,image405,10,NA,right,right,TRUE,1470.2999999970198,NA,NA
6,1,P23,B,processing,#FFFFFF,#32356c,image405,10,image89,35,NA,left,left,TRUE,1100.2000000029802,NA,NA
6,1,P23,B,processing,#FFFFFF,#7c631d,image405,10,image3,12,NA,left,left,TRUE,814.8999999985099,NA,NA
6,1,P23,B,processing,#1ecc64,#FFFFFF,image78,999,image405,10,NA,right,right,TRUE,1226,NA,NA
6,1,P23,B,processing,#940a61,#FFFFFF,image151,10,image405,10,NA,right,right,TRUE,1080.9000000059605,NA,NA
6,1,P24,B,processing,#234580,#FFFFFF,image261,9.5,image405,10,NA,right,right,TRUE,1040.3999999985099,NA,NA
6,1,P24,B,processing,#7a2966,#FFFFFF,image408,7,image405,10,NA,right,right,TRUE,1014.2999999970198,NA,NA
6,1,P24,B,processing,#268c39,#FFFFFF,image235,3.5,image405,10,NA,right,right,TRUE,805.2999999970198,NA,NA
6,1,P24,B,processing,#b99922,#FFFFFF,image148,30,image405,10,NA,right,right,TRUE,759.2999999970198,NA,NA
6,1,P25,B,processing,#24a8a2,#FFFFFF,image72,3,image405,10,NA,right,right,TRUE,1115.4000000059605,NA,NA
6,1,P25,B,processing,#a22536,#FFFFFF,image429,40,image405,10,NA,right,right,TRUE,1055,NA,NA
6,1,P25,B,processing,#FFFFFF,#61c026,image405,10,image344,4,NA,left,left,TRUE,1164.3999999985099,NA,NA
6,1,P25,B,processing,#FFFFFF,#8724bc,image405,10,image307,28,NA,left,left,TRUE,724.8000000044703,NA,NA
6,1,1,B,memory-resp,#7eae47,#FFFFFF,image64,960,image405,10,NA,right,right,TRUE,1518.8999999985099,image64,image405
6,1,1,B,memory-resp,#7e2035,#FFFFFF,image287,7,image405,10,NA,right,right,TRUE,1417.6000000014901,image287,image405
6,1,1,B,memory-resp,#FFFFFF,#46279b,image405,10,image258,7,NA,left,left,TRUE,1387,image258,image405
6,1,1,B,memory-resp,#FFFFFF,#0bb7b1,image405,10,image264,18.6,NA,left,left,TRUE,2067.60000000149,image264,image405
6,1,1,B,retrieval,NA,NA,NA,NA,NA,NA,image264,NA,image123,FALSE,6224.10000000149,image264,image405
6,1,1,B,retrieval,NA,NA,NA,NA,NA,NA,image258,NA,image258,TRUE,1887.5,image258,image405
6,1,1,B,retrieval,NA,NA,NA,NA,NA,NA,image64,NA,image64,TRUE,2190.39999999851,image64,image405
6,1,1,B,retrieval,NA,NA,NA,NA,NA,NA,image287,NA,image287,TRUE,2210.7000000029802,image287,image405
6,1,2,B,memory-resp,#FFFFFF,#80382d,image405,10,image337,12.3,NA,left,left,TRUE,1493.2000000029802,image337,image405
6,1,2,B,memory-resp,#3b9aab,#FFFFFF,image90,23,image405,10,NA,right,right,TRUE,1691.1999999955297,image90,image405
6,1,2,B,memory-resp,#547b42,#FFFFFF,image296,7,image405,10,NA,right,right,TRUE,1164,image296,image405
6,1,2,B,memory-resp,#9125d4,#FFFFFF,image98,15,image405,10,NA,right,right,TRUE,1414.3000000044703,image98,image405
6,1,2,B,retrieval,NA,NA,NA,NA,NA,NA,image98,NA,image98,TRUE,1615.8999999985099,image98,image405
6,1,2,B,retrieval,NA,NA,NA,NA,NA,NA,image296,NA,image296,TRUE,1397.8999999985099,image296,image405
6,1,2,B,retrieval,NA,NA,NA,NA,NA,NA,image90,NA,image337,FALSE,4471.79999999702,image90,image405
6,1,2,B,retrieval,NA,NA,NA,NA,NA,NA,image337,NA,image90,FALSE,1214.8999999985099,image337,image405
6,1,3,B,memory-resp,#FFFFFF,#8a4119,image405,10,image363,11.3,NA,left,left,TRUE,1336.6000000014901,image363,image405
6,1,3,B,memory-resp,#18818b,#FFFFFF,image141,30,image405,10,NA,right,right,TRUE,1323.2999999970198,image141,image405
6,1,3,B,memory-resp,#a92cc9,#FFFFFF,image318,9.5,image405,10,NA,right,right,TRUE,1437.6999999955297,image318,image405
6,1,3,B,memory-resp,#FFFFFF,#4e8943,image405,10,image3,12,NA,left,left,TRUE,1651.3000000044703,image3,image405
6,1,3,B,retrieval,NA,NA,NA,NA,NA,NA,image318,NA,image3,FALSE,9009.19999999553,image318,image405
6,1,3,B,retrieval,NA,NA,NA,NA,NA,NA,image3,NA,image3,TRUE,7028,image3,image405
6,1,3,B,retrieval,NA,NA,NA,NA,NA,NA,image363,NA,image363,TRUE,5303.89999999851,image363,image405
6,1,3,B,retrieval,NA,NA,NA,NA,NA,NA,image141,NA,image141,TRUE,2804.7000000029802,image141,image405
6,1,4,B,memory-resp,#bd3da3,#FFFFFF,image22,9.1,image405,10,NA,right,right,TRUE,1638.1000000014901,image22,image405
6,1,4,B,memory-resp,#29357a,#FFFFFF,image254,140,image405,10,NA,right,right,TRUE,1597,image254,image405
6,1,4,B,memory-resp,#25b645,#FFFFFF,image153,40.3,image405,10,NA,right,right,TRUE,1343.7000000029802,image153,image405
6,1,4,B,memory-resp,#FFFFFF,#bca02f,image405,10,image191,35,NA,left,left,TRUE,1655.8999999985099,image191,image405
6,1,4,B,retrieval,NA,NA,NA,NA,NA,NA,image153,NA,image153,TRUE,2152.10000000149,image153,image405
6,1,4,B,retrieval,NA,NA,NA,NA,NA,NA,image22,NA,image254,FALSE,2851.39999999851,image22,image405
6,1,4,B,retrieval,NA,NA,NA,NA,NA,NA,image191,NA,image191,TRUE,4288.5,image191,image405
6,1,4,B,retrieval,NA,NA,NA,NA,NA,NA,image254,NA,image22,FALSE,1510.3000000044703,image254,image405
6,1,5,B,memory-resp,#FFFFFF,#901cd9,image405,10,image70,7,NA,left,left,TRUE,1340.4000000059605,image70,image405
6,1,5,B,memory-resp,#50a2aa,#FFFFFF,image174,999,image405,10,NA,right,right,TRUE,1437.8999999985099,image174,image405
6,1,5,B,memory-resp,#6ea834,#FFFFFF,image178,999,image405,10,NA,right,right,TRUE,1373.7999999970198,image178,image405
6,1,5,B,memory-resp,#813328,#FFFFFF,image422,23,image405,10,NA,right,right,TRUE,1659.1999999955297,image422,image405
6,1,5,B,retrieval,NA,NA,NA,NA,NA,NA,image174,NA,image174,TRUE,2704.7000000029802,image174,image405
6,1,5,B,retrieval,NA,NA,NA,NA,NA,NA,image422,NA,image19,FALSE,9213.20000000298,image422,image405
6,1,5,B,retrieval,NA,NA,NA,NA,NA,NA,image70,NA,image70,TRUE,2478,image70,image405
6,1,5,B,retrieval,NA,NA,NA,NA,NA,NA,image178,NA,image178,TRUE,1398.6000000014901,image178,image405
6,1,6,B,memory-resp,#FFFFFF,#5414ad,image405,10,image360,19,NA,left,left,TRUE,1363.5999999940395,image360,image405
6,1,6,B,memory-resp,#6b960d,#FFFFFF,image237,8.1,image405,10,NA,right,right,TRUE,1477.6999999955297,image237,image405
6,1,6,B,memory-resp,#FFFFFF,#ae1939,image405,10,image251,10,NA,left,left,TRUE,1499.3999999985099,image251,image405
6,1,6,B,memory-resp,#FFFFFF,#0d9c6a,image405,10,image14,1,NA,left,left,TRUE,1262.1000000014901,image14,image405
6,1,6,B,retrieval,NA,NA,NA,NA,NA,NA,image251,NA,image360,FALSE,3705.2000000029802,image251,image405
6,1,6,B,retrieval,NA,NA,NA,NA,NA,NA,image237,NA,image237,TRUE,3956.0999999940395,image237,image405
6,1,6,B,retrieval,NA,NA,NA,NA,NA,NA,image14,NA,image251,FALSE,1790.1999999955297,image14,image405
6,1,6,B,retrieval,NA,NA,NA,NA,NA,NA,image360,NA,image101,FALSE,1622.2999999970198,image360,image405
6,1,7,B,memory-resp,#FFFFFF,#154c8e,image405,10,image144,60,NA,left,left,TRUE,1506.7000000029802,image144,image405
6,1,7,B,memory-resp,#FFFFFF,#b41895,image405,10,image40,999,NA,left,left,TRUE,1701.2000000029802,image40,image405
6,1,7,B,memory-resp,#307832,#FFFFFF,image286,270,image405,10,NA,right,right,TRUE,2194.10000000149,image286,image405
6,1,7,B,memory-resp,#FFFFFF,#9b5917,image405,10,image150,17.7,NA,left,left,TRUE,1628.5,image150,image405
6,1,7,B,retrieval,NA,NA,NA,NA,NA,NA,image286,NA,image40,FALSE,3192.89999999851,image286,image405
6,1,7,B,retrieval,NA,NA,NA,NA,NA,NA,image144,NA,image144,TRUE,2911.8000000044703,image144,image405
6,1,7,B,retrieval,NA,NA,NA,NA,NA,NA,image150,NA,image150,TRUE,7685.5,image150,image405
6,1,7,B,retrieval,NA,NA,NA,NA,NA,NA,image40,NA,image286,FALSE,1358.3999999985099,image40,image405
6,1,8,B,memory-resp,#FFFFFF,#5c3564,image405,10,image426,48,NA,left,left,TRUE,1531,image426,image405
6,1,8,B,memory-resp,#FFFFFF,#4c783f,image405,10,image208,11,NA,left,left,TRUE,1425.6000000014901,image208,image405
6,1,8,B,memory-resp,#FFFFFF,#90694c,image405,10,image116,14.5,NA,left,left,TRUE,1630,image116,image405
6,1,8,B,memory-resp,#11b9d0,#FFFFFF,image233,6.2,image405,10,NA,right,right,TRUE,1841.5,image233,image405
6,1,8,B,retrieval,NA,NA,NA,NA,NA,NA,image116,NA,image116,TRUE,4628.79999999702,image116,image405
6,1,8,B,retrieval,NA,NA,NA,NA,NA,NA,image233,NA,image233,TRUE,6240.60000000149,image233,image405
6,1,8,B,retrieval,NA,NA,NA,NA,NA,NA,image208,NA,image208,TRUE,3636.2999999970198,image208,image405
6,1,8,B,retrieval,NA,NA,NA,NA,NA,NA,image426,NA,image426,TRUE,3003.2000000029802,image426,image405
6,1,9,B,memory-resp,#FFFFFF,#b1b91d,image405,10,image7,3,NA,left,left,TRUE,1818.1000000014901,image7,image405
6,1,9,B,memory-resp,#FFFFFF,#c90d6e,image405,10,image407,5,NA,left,left,TRUE,1229.1000000014901,image407,image405
6,1,9,B,memory-resp,#1b8d4d,#FFFFFF,image148,30,image405,10,NA,right,right,TRUE,2125.6999999955297,image148,image405
6,1,9,B,memory-resp,#3939ac,#FFFFFF,image390,36.8,image405,10,NA,right,right,TRUE,1567.8999999985099,image390,image405
6,1,9,B,retrieval,NA,NA,NA,NA,NA,NA,image148,NA,image148,TRUE,1527.6999999955297,image148,image405
6,1,9,B,retrieval,NA,NA,NA,NA,NA,NA,image390,NA,image360,FALSE,2461.39999999851,image390,image405
6,1,9,B,retrieval,NA,NA,NA,NA,NA,NA,image7,NA,image390,FALSE,6789.70000000298,image7,image405
6,1,9,B,retrieval,NA,NA,NA,NA,NA,NA,image407,NA,image91,FALSE,3507,image407,image405
6,1,10,B,memory-resp,#FFFFFF,#b17d35,image405,10,image30,19.4,NA,left,left,TRUE,2018.1000000014901,image30,image405
6,1,10,B,memory-resp,#8f1977,#FFFFFF,image256,10.2,image405,10,NA,right,right,TRUE,1824.6999999955297,image256,image405
6,1,10,B,memory-resp,#2746c4,#FFFFFF,image397,0.5,image405,10,NA,right,right,TRUE,1760,image397,image405
6,1,10,B,memory-resp,#3abb40,#FFFFFF,image13,15,image405,10,NA,right,right,TRUE,1422.8000000044703,image13,image405
6,1,10,B,retrieval,NA,NA,NA,NA,NA,NA,image397,NA,image397,TRUE,6397,image397,image405
6,1,10,B,retrieval,NA,NA,NA,NA,NA,NA,image13,NA,image256,FALSE,7328.60000000149,image13,image405
6,1,10,B,retrieval,NA,NA,NA,NA,NA,NA,image256,NA,image286,FALSE,3131.6999999955297,image256,image405
