participant,blockID,trialID,condition,screenID,leftColor,rightColor,leftImage,leftSize,rightImage,rightSize,correctObject,correctResp,response,acc,rt,target,distractor
7,3,P3,C,processing,#FFFFFF,#841575,image405,10,image34,210,NA,right,right,TRUE,970.8000000119209,NA,NA
7,3,P4,C,processing,#972a17,#FFFFFF,image285,240,image405,10,NA,left,left,TRUE,796.8000000119209,NA,NA
7,3,P4,C,processing,#894b91,#FFFFFF,image265,9.6,image405,10,NA,left,left,TRUE,678,NA,NA
7,3,P4,C,processing,#FFFFFF,#2b9fb6,image405,10,image171,9.6,NA,right,right,TRUE,720.2000000178814,NA,NA
7,3,P4,C,processing,#FFFFFF,#42b234,image405,10,image318,9.5,NA,right,right,TRUE,742.9000000059605,NA,NA
7,3,P5,C,processing,#FFFFFF,#844b15,image405,10,image38,6.5,NA,right,right,TRUE,773.5999999940395,NA,NA
7,3,P5,C,processing,#FFFFFF,#6d2d80,image405,10,image60,165,NA,right,right,TRUE,722.3999999761581,NA,NA
7,3,P5,C,processing,#40a045,#FFFFFF,image399,9,image405,10,NA,left,left,TRUE,781.2999999821186,NA,NA
7,3,P5,C,processing,#2fa8c6,#FFFFFF,image16,999,image405,10,NA,left,left,TRUE,736.9000000059605,NA,NA
7,3,P6,C,processing,#ac201b,#FFFFFF,image400,42,image405,10,NA,left,left,TRUE,711.6999999880791,NA,NA
7,3,P6,C,processing,#FFFFFF,#549a09,image405,10,image12,3,NA,left,left,TRUE,1147.4000000059605,NA,NA
7,3,P6,C,processing,#FFFFFF,#3f9092,image405,10,image117,10,NA,right,right,TRUE,1048.0999999940395,NA,NA
7,3,P6,C,processing,#6c158e,#FFFFFF,image266,1.5,image405,10,NA,right,right,TRUE,939,NA,NA
7,3,P7,C,processing,#FFFFFF,#6819a3,image405,10,image261,9.5,NA,right,right,TRUE,770,NA,NA
7,3,P7,C,processing,#FFFFFF,#1cbace,image405,10,image240,19,NA,left,right,FALSE,805.8000000119209,NA,NA
7,3,P7,C,processing,#85421e,#FFFFFF,image299,300,image405,10,NA,left,left,TRUE,752.2000000178814,NA,NA
7,3,P7,C,processing,#FFFFFF,#31940a,image405,10,image300,800,NA,right,right,TRUE,746,NA,NA
7,3,P8,C,processing,#603c9f,#FFFFFF,image76,5.5,image405,10,NA,left,left,TRUE,1213.2999999821186,NA,NA
7,3,P8,C,processing,#99dc1e,#FFFFFF,image307,28,image405,10,NA,left,left,TRUE,731.3000000119209,NA,NA
7,3,P8,C,processing,#3bbf8f,#FFFFFF,image412,10.5,image405,10,NA,right,left,FALSE,1215.9000000059605,NA,NA
7,3,P8,C,processing,#FFFFFF,#ad2559,image405,10,image3,12,NA,left,right,FALSE,724.1999999880791,NA,NA
7,3,P9,C,processing,#FFFFFF,#909041,image405,10,image340,40,NA,right,left,FALSE,1542.0999999940395,NA,NA
7,3,P9,C,processing,#2c6d54,#FFFFFF,image261,9.5,image405,10,NA,left,left,TRUE,815.1999999880791,NA,NA
7,3,P9,C,processing,#903166,#FFFFFF,image107,200,image405,10,NA,left,left,TRUE,824.8000000119209,NA,NA
7,3,P9,C,processing,#121c87,#FFFFFF,image92,4,image405,10,NA,right,right,TRUE,1899.9000000059605,NA,NA
7,3,P10,C,processing,#FFFFFF,#5d41b9,image405,10,image240,19,NA,left,right,FALSE,803.0999999940395,NA,NA
7,3,P10,C,processing,#37c390,#FFFFFF,image138,2,image405,10,NA,right,right,TRUE,959,NA,NA
7,3,P10,C,processing,#FFFFFF,#6e8415,image405,10,image402,30,NA,right,right,TRUE,1181.0999999940395,NA,NA
7,3,P10,C,processing,#b33d82,#FFFFFF,image155,14.5,image405,10,NA,right,left,FALSE,794.4000000059605,NA,NA
7,3,P11,C,processing,#953750,#FFFFFF,image401,12,image405,10,NA,right,left,FALSE,792,NA,NA
7,3,P11,C,processing,#208d5e,#FFFFFF,image421,14,image405,10,NA,right,left,FALSE,2538.199999988079,NA,NA
7,3,P11,C,processing,#FFFFFF,#3d3870,image405,10,image297,7.9,NA,right,right,TRUE,1907.800000011921,NA,NA
7,3,P11,C,processing,#7f9041,#FFFFFF,image4,7,image405,10,NA,left,left,TRUE,1185.4000000059605,NA,NA
7,3,P12,C,processing,#3d7e3a,#FFFFFF,image411,3.9,image405,10,NA,right,left,FALSE,1798.2999999821186,NA,NA
7,3,P12,C,processing,#FFFFFF,#ba0ecd,image405,10,image257,170,NA,right,right,TRUE,741.3999999761581,NA,NA
7,3,P12,C,processing,#905a37,#FFFFFF,image417,9,image405,10,NA,left,left,TRUE,1264.800000011921,NA,NA
7,3,P12,C,processing,#376f7b,#FFFFFF,image269,45,image405,10,NA,left,left,TRUE,551.6999999880791,NA,NA
7,3,P13,C,processing,#FFFFFF,#38b273,image405,10,image25,40,NA,right,left,FALSE,1567,NA,NA
7,3,P13,C,processing,#FFFFFF,#9f9923,image405,10,image375,8,NA,right,right,TRUE,1648.2999999821186,NA,NA
7,3,P13,C,processing,#FFFFFF,#2e1bac,image405,10,image294,2.5,NA,left,right,FALSE,2213.5999999940395,NA,NA
7,3,P13,C,processing,#FFFFFF,#ac396b,image405,10,image96,180,NA,right,right,TRUE,636.1999999880791,NA,NA
7,3,P14,C,processing,#FFFFFF,#4eae0a,image405,10,image88,3.5,NA,left,right,FALSE,596.2000000178814,NA,NA
7,3,P14,C,processing,#a5222b,#FFFFFF,image371,7.1,image405,10,NA,left,left,TRUE,1356,NA,NA
7,3,P14,C,processing,#FFFFFF,#1daf9c,image405,10,image165,6.6,NA,right,right,TRUE,1186.800000011921,NA,NA
7,3,P14,C,processing,#FFFFFF,#7a40a0,image405,10,image145,10,NA,right,right,TRUE,1544.4000000059605,NA,NA
7,3,P15,C,processing,#7f3681,#FFFFFF,image113,210,image405,10,NA,left,left,TRUE,974.6999999880791,NA,NA
7,3,P15,C,processing,#376986,#FFFFFF,image327,6.3,image405,10,NA,left,left,TRUE,918.8999999761581,NA,NA
7,3,P15,C,processing,#72473b,#FFFFFF,image293,60.2,image405,10,NA,left,left,TRUE,655.4000000059605,NA,NA
7,3,P15,C,processing,#FFFFFF,#409c40,image405,10,image174,999,NA,right,right,TRUE,862.2000000178814,NA,NA
7,3,P16,C,processing,#FFFFFF,#548519,image405,10,image294,2.5,NA,left,right,FALSE,846.1999999880791,NA,NA
7,3,P16,C,processing,#27a59b,#FFFFFF,image60,165,image405,10,NA,left,left,TRUE,1097.5,NA,NA
7,3,P16,C,processing,#d7160f,#FFFFFF,image28,10,image405,10,NA,right,right,TRUE,1800.5999999940395,NA,NA
7,3,P16,C,processing,#7b11ac,#FFFFFF,image16,999,image405,10,NA,left,left,TRUE,1112.0999999940395,NA,NA
7,3,P17,C,processing,#6c3f78,#FFFFFF,image426,48,image405,10,NA,left,left,TRUE,978,NA,NA
7,3,P17,C,processing,#714938,#FFFFFF,image2,6.3,image405,10,NA,left,left,TRUE,1183.0999999940395,NA,NA
7,3,P17,C,processing,#FFFFFF,#3a762e,image405,10,image217,8.5,NA,right,right,TRUE,1207.5,NA,NA
7,3,P17,C,processing,#198fbe,#FFFFFF,image408,7,image405,10,NA,left,left,TRUE,1022.5999999940395,NA,NA
7,3,P18,C,processing,#FFFFFF,#1b9859,image405,10,image30,19.4,NA,left,right,FALSE,1131.0999999940395,NA,NA
7,3,P18,C,processing,#FFFFFF,#9c215e,image405,10,image43,18,NA,left,right,FALSE,799,NA,NA
7,3,P18,C,processing,#FFFFFF,#25257e,image405,10,image179,15.5,NA,left,right,FALSE,1718.699999988079,NA,NA
7,3,P18,C,processing,#FFFFFF,#939726,image405,10,image44,10,NA,right,right,TRUE,1991.5,NA,NA
7,3,P19,C,processing,#FFFFFF,#5c3b81,image405,10,image79,170,NA,right,right,TRUE,905.4000000059605,NA,NA
7,3,P19,C,processing,#88354b,#FFFFFF,image8,96,image405,10,NA,left,left,TRUE,862.3000000119209,NA,NA
7,3,P19,C,processing,#307860,#FFFFFF,image147,3,image405,10,NA,right,right,TRUE,1483.800000011921,NA,NA
7,3,P19,C,processing,#FFFFFF,#96c931,image405,10,image194,240,NA,right,right,TRUE,905.4000000059605,NA,NA
7,3,P20,C,processing,#FFFFFF,#8a0aa4,image405,10,image3,12,NA,left,right,FALSE,945,NA,NA
7,3,P20,C,processing,#FFFFFF,#1175a6,image405,10,image307,28,NA,right,right,TRUE,1253.9000000059605,NA,NA
7,3,P20,C,processing,#885325,#FFFFFF,image61,6,image405,10,NA,left,right,FALSE,2783.2999999821186,NA,NA
7,3,P20,C,processing,#FFFFFF,#5ed129,image405,10,image371,7.1,NA,right,right,TRUE,751.0999999940395,NA,NA
7,3,P21,C,processing,#FFFFFF,#1a6e99,image405,10,image197,999,NA,right,right,TRUE,1364.199999988079,NA,NA
7,3,P21,C,processing,#327231,#FFFFFF,image389,4.8,image405,10,NA,right,left,FALSE,2023.9000000059605,NA,NA
7,3,P21,C,processing,#FFFFFF,#bd6532,image405,10,image239,6,NA,right,right,TRUE,654.6999999880791,NA,NA
7,3,P21,C,processing,#95468f,#FFFFFF,image195,160,image405,10,NA,left,left,TRUE,768.7000000178814,NA,NA
7,3,P22,C,processing,#FFFFFF,#bf0d25,image405,10,image257,170,NA,right,right,TRUE,818.4000000059605,NA,NA
7,3,P22,C,processing,#FFFFFF,#340eb4,image405,10,image307,28,NA,right,right,TRUE,647.5999999940395,NA,NA
7,3,P22,C,processing,#FFFFFF,#85b517,image405,10,image355,443.2,NA,right,right,TRUE,793.5999999940395,NA,NA
7,3,P22,C,processing,#FFFFFF,#1e8052,image405,10,image94,3.4,NA,left,left,TRUE,1749,NA,NA
7,3,P23,C,processing,#4622aa,#FFFFFF,image379,15,image405,10,NA,right,left,FALSE,757.3000000119209,NA,NA
7,3,P23,C,processing,#3e7566,#FFFFFF,image62,7.5,image405,10,NA,left,left,TRUE,2173.2999999821186,NA,NA
7,3,P23,C,processing,#85cb2a,#FFFFFF,image395,8.2,image405,10,NA,left,left,TRUE,1662.4000000059605,NA,NA
7,3,P23,C,processing,#FFFFFF,#983a53,image405,10,image63,800,NA,right,right,TRUE,1023.4000000059605,NA,NA
7,3,P24,C,processing,#4c7e3a,#FFFFFF,image142,1,image405,10,NA,right,right,TRUE,930.2999999821186,NA,NA
7,3,P24,C,processing,#FFFFFF,#138b87,image405,10,image134,7,NA,right,right,TRUE,1537.300000011921,NA,NA
7,3,P24,C,processing,#b42c1d,#FFFFFF,image153,40.3,image405,10,NA,left,left,TRUE,747.2000000178814,NA,NA
7,3,P24,C,processing,#FFFFFF,#532876,image405,10,image315,1.5,NA,left,left,TRUE,983.3999999761581,NA,NA
7,3,P25,C,processing,#FFFFFF,#110ec4,image405,10,image236,11,NA,left,right,FALSE,1909.2000000178814,NA,NA
7,3,P25,C,processing,#873156,#FFFFFF,image76,5.5,image405,10,NA,left,left,TRUE,1732.0999999940395,NA,NA
7,3,P25,C,processing,#b8bf36,#FFFFFF,image343,16,image405,10,NA,right,left,FALSE,952.7000000178814,NA,NA
7,3,P25,C,processing,#1f7a56,#FFFFFF,image202,2.9,image405,10,NA,right,right,TRUE,1403.4000000059605,NA,NA
7,3,1,C,memory-resp,#FFFFFF,#14d246,image405,10,image123,4.8,NA,left,right,FALSE,1657.5,image123,image405
7,3,1,C,memory-resp,#cc0fbf,#FFFFFF,image103,999,image405,10,NA,left,left,TRUE,1528.199999988079,image103,image103
7,3,1,C,memory-resp,#FFFFFF,#a5924a,image405,10,image351,450,NA,right,right,TRUE,1401.5,image351,image351
7,3,1,C,memory-resp,#0f6ce6,#FFFFFF,image361,26.5,image405,10,NA,left,left,TRUE,1967.2000000178814,image361,image361
7,3,1,C,retrieval,NA,NA,NA,NA,NA,NA,image123,NA,image103,FALSE,2580.100000023842,image123,image405
7,3,1,C,retrieval,NA,NA,NA,NA,NA,NA,image361,NA,image361,TRUE,2245.300000011921,image361,image405
7,3,1,C,retrieval,NA,NA,NA,NA,NA,NA,image351,NA,image351,TRUE,980.0999999940395,image351,image405
7,3,1,C,retrieval,NA,NA,NA,NA,NA,NA,image103,NA,image103,TRUE,4302.4000000059605,image103,image405
7,3,2,C,memory-resp,#FFFFFF,#9c16c5,image405,10,image187,300,NA,right,right,TRUE,1422.199999988079,image187,image187
7,3,2,C,memory-resp,#186090,#FFFFFF,image156,6.5,image405,10,NA,left,left,TRUE,1611.300000011921,image156,image156
7,3,2,C,memory-resp,#FFFFFF,#974b3b,image405,10,image158,150,NA,right,right,TRUE,1178.7999999821186,image158,image158
7,3,2,C,memory-resp,#519645,#FFFFFF,image91,230,image405,10,NA,left,left,TRUE,1166.8999999761581,image91,image91
7,3,2,C,retrieval,NA,NA,NA,NA,NA,NA,image91,NA,image91,TRUE,1559.7999999821186,image91,image187
7,3,2,C,retrieval,NA,NA,NA,NA,NA,NA,image158,NA,image158,TRUE,1503,image158,image187
7,3,2,C,retrieval,NA,NA,NA,NA,NA,NA,image156,NA,image187,FALSE,3507.9000000059605,image156,image187
7,3,2,C,retrieval,NA,NA,NA,NA,NA,NA,image187,NA,image158,FALSE,5984,image187,image187
7,3,3,C,memory-resp,#b63616,#FFFFFF,image180,14,image405,10,NA,right,left,FALSE,2174.199999988079,image180,image405
7,3,3,C,memory-resp,#095f95,#FFFFFF,image305,0.2,image405,10,NA,right,NULL,FALSE,NA,image305,image405
7,3,3,C,memory-resp,#89099a,#FFFFFF,image159,120,image405,10,NA,left,left,TRUE,1515.699999988079,image159,image159
7,3,3,C,memory-resp,#509b17,#FFFFFF,image368,18.5,image405,10,NA,right,left,FALSE,1175.5999999940395,image368,image405
7,3,3,C,retrieval,NA,NA,NA,NA,NA,NA,image305,NA,image159,FALSE,2563.5,image305,image405
7,3,3,C,retrieval,NA,NA,NA,NA,NA,NA,image368,NA,image305,FALSE,2331.5,image368,image405
7,3,3,C,retrieval,NA,NA,NA,NA,NA,NA,image180,NA,image180,TRUE,2042.300000011921,image180,image405
7,3,3,C,retrieval,NA,NA,NA,NA,NA,NA,image159,NA,image116,FALSE,6374.5999999940395,image159,image405
7,3,4,C,memory-resp,#2f5379,#FFFFFF,image134,7,image405,10,NA,left,left,TRUE,2321.5999999940395,image134,image134
7,3,4,C,memory-resp,#FFFFFF,#db0fd5,image405,10,image16,999,NA,right,right,TRUE,1449.0999999940395,image16,image16
7,3,4,C,memory-resp,#9c703a,#FFFFFF,image102,700,image405,10,NA,left,left,TRUE,1745.199999988079,image102,image102
7,3,4,C,memory-resp,#FFFFFF,#2d8f37,image405,10,image290,8.5,NA,right,right,TRUE,1414.7999999821186,image290,image290
7,3,4,C,retrieval,NA,NA,NA,NA,NA,NA,image16,NA,image134,FALSE,4521.800000011921,image16,image134
7,3,4,C,retrieval,NA,NA,NA,NA,NA,NA,image134,NA,image319,FALSE,4815.5,image134,image134
7,3,4,C,retrieval,NA,NA,NA,NA,NA,NA,image102,NA,image102,TRUE,1315.4000000059605,image102,image134
7,3,4,C,retrieval,NA,NA,NA,NA,NA,NA,image290,NA,image290,TRUE,764.9000000059605,image290,image134
7,3,5,C,memory-resp,#6d4c36,#FFFFFF,image186,999,image405,10,NA,left,left,TRUE,1216.0999999940395,image186,image186
7,3,5,C,memory-resp,#2f91c6,#FFFFFF,image308,0.8,image405,10,NA,right,right,TRUE,1535.300000011921,image308,image405
7,3,5,C,memory-resp,#FFFFFF,#458f38,image405,10,image197,999,NA,right,right,TRUE,969.1000000238419,image197,image197
7,3,5,C,memory-resp,#5a3177,#FFFFFF,image109,8,image405,10,NA,left,left,TRUE,2411,image109,image109
7,3,5,C,retrieval,NA,NA,NA,NA,NA,NA,image308,NA,image308,TRUE,2708.5999999940395,image308,image186
7,3,5,C,retrieval,NA,NA,NA,NA,NA,NA,image186,NA,image186,TRUE,5722.699999988079,image186,image186
7,3,5,C,retrieval,NA,NA,NA,NA,NA,NA,image109,NA,image109,TRUE,3401.699999988079,image109,image186
7,3,5,C,retrieval,NA,NA,NA,NA,NA,NA,image197,NA,image197,TRUE,889.6999999880791,image197,image186
7,3,6,C,memory-resp,#578344,#FFFFFF,image244,65,image405,10,NA,left,left,TRUE,1378.4000000059605,image244,image244
7,3,6,C,memory-resp,#80469b,#FFFFFF,image385,48,image405,10,NA,left,left,TRUE,1277.7999999821186,image385,image385
7,3,6,C,memory-resp,#FFFFFF,#3f87a2,image405,10,image216,500,NA,right,right,TRUE,1168.2000000178814,image216,image216
7,3,6,C,memory-resp,#a3572e,#FFFFFF,image255,4.5,image405,10,NA,right,left,FALSE,1722.0999999940395,image255,image405
7,3,6,C,retrieval,NA,NA,NA,NA,NA,NA,image385,NA,image385,TRUE,6408.300000011921,image385,image244
7,3,6,C,retrieval,NA,NA,NA,NA,NA,NA,image244,NA,image216,FALSE,6235.0999999940395,image244,image244
7,3,6,C,retrieval,NA,NA,NA,NA,NA,NA,image255,NA,image255,TRUE,1545,image255,image244
7,3,6,C,retrieval,NA,NA,NA,NA,NA,NA,image216,NA,image385,FALSE,6509.5,image216,image244
7,3,7,C,memory-resp,#FFFFFF,#9de713,image405,10,image118,13.6,NA,left,right,FALSE,2632.0999999940395,image118,image405
7,3,7,C,memory-resp,#FFFFFF,#a62a26,image405,10,image106,30,NA,right,right,TRUE,851.5999999940395,image106,image106
7,3,7,C,memory-resp,#74469b,#FFFFFF,image256,10.2,image405,10,NA,right,left,FALSE,2490.0999999940395,image256,image405
7,3,7,C,memory-resp,#38a8a1,#FFFFFF,image250,34,image405,10,NA,left,left,TRUE,832.8000000119209,image250,image250
7,3,7,C,retrieval,NA,NA,NA,NA,NA,NA,image106,NA,image106,TRUE,1856.5,image106,image405
7,3,7,C,retrieval,NA,NA,NA,NA,NA,NA,image118,NA,image106,FALSE,6834.5,image118,image405
7,3,7,C,retrieval,NA,NA,NA,NA,NA,NA,image256,NA,image256,TRUE,3625.4000000059605,image256,image405
7,3,7,C,retrieval,NA,NA,NA,NA,NA,NA,image250,NA,image106,FALSE,2781.199999988079,image250,image405
7,3,8,C,memory-resp,#FFFFFF,#1730a1,image405,10,image326,1.9,NA,left,left,TRUE,1512.4000000059605,image326,image405
7,3,8,C,memory-resp,#3d7f51,#FFFFFF,image379,15,image405,10,NA,right,NULL,FALSE,NA,image379,image405
7,3,8,C,memory-resp,#8d2a78,#FFFFFF,image259,30,image405,10,NA,left,left,TRUE,2070.7000000178814,image259,image259
7,3,8,C,memory-resp,#FFFFFF,#8f840a,image405,10,image1,7,NA,right,left,FALSE,2373.5999999940395,image1,image1
7,3,8,C,retrieval,NA,NA,NA,NA,NA,NA,image1,NA,image1,TRUE,1980.4000000059605,image1,image405
7,3,8,C,retrieval,NA,NA,NA,NA,NA,NA,image259,NA,image259,TRUE,883.3000000119209,image259,image405
7,3,8,C,retrieval,NA,NA,NA,NA,NA,NA,image326,NA,image379,FALSE,1934.5999999940395,image326,image405
7,3,8,C,retrieval,NA,NA,NA,NA,NA,NA,image379,NA,image326,FALSE,4961.5999999940395,image379,image405
7,3,9,C,memory-resp,#FFFFFF,#0c299d,image405,10,image2,6.3,NA,right,right,TRUE,1670.2999999821186,image2,image2
7,3,9,C,memory-resp,#FFFFFF,#2d8b5a,image405,10,image294,2.5,NA,left,right,FALSE,2230.5,image294,image405
7,3,9,C,memory-resp,#FFFFFF,#bac931,image405,10,image120,450,NA,right,right,TRUE,1003.1999999880791,image120,image120
7,3,9,C,memory-resp,#FFFFFF,#77285e,image405,10,image336,7,NA,right,right,TRUE,2092.5,image336,image336
7,3,9,C,retrieval,NA,NA,NA,NA,NA,NA,image2,NA,image2,TRUE,3357,image2,image2
7,3,9,C,retrieval,NA,NA,NA,NA,NA,NA,image294,NA,image294,TRUE,3285.9000000059605,image294,image2
7,3,9,C,retrieval,NA,NA,NA,NA,NA,NA,image120,NA,image120,TRUE,2644.2000000178814,image120,image2
7,3,9,C,retrieval,NA,NA,NA,NA,NA,NA,image336,NA,image336,TRUE,1732.800000011921,image336,image2
7,3,10,C,memory-resp,#772240,#FFFFFF,image288,34,image405,10,NA,left,left,TRUE,1937,image288,image288
7,3,10,C,memory-resp,#868a0f,#FFFFFF,image177,15,image405,10,NA,right,left,FALSE,2592.300000011921,image177,image405
7,3,10,C,memory-resp,#FFFFFF,#2e7f6a,image405,10,image118,13.6,NA,left,right,FALSE,2221,image118,image405
7,3,10,C,memory-resp,#5249a2,#FFFFFF,image286,270,image405,10,NA,left,left,TRUE,1350.699999988079,image286,image286
7,3,10,C,retrieval,NA,NA,NA,NA,NA,NA,image288,NA,image288,TRUE,2148,image288,image288
7,3,10,C,retrieval,NA,NA,NA,NA,NA,NA,image118,NA,image118,TRUE,3027.899999976158,image118,image288
7,3,10,C,retrieval,NA,NA,NA,NA,NA,NA,image286,NA,image286,TRUE,3431.5,image286,image288
7,3,10,C,retrieval,NA,NA,NA,NA,NA,NA,image177,NA,image177,TRUE,2533.9000000059605,image177,image288
7,3,11,C,memory-resp,#418825,#FFFFFF,image259,30,image405,10,NA,left,left,TRUE,2017.7999999821186,image259,image259
7,3,11,C,memory-resp,#2fadb6,#FFFFFF,image106,30,image405,10,NA,left,left,TRUE,2888,image106,image106
7,3,11,C,memory-resp,#cc361e,#FFFFFF,image123,4.8,image405,10,NA,right,left,FALSE,2116.199999988079,image123,image405
7,3,11,C,memory-resp,#FFFFFF,#5f0b93,image405,10,image332,12.2,NA,left,left,TRUE,2461.800000011921,image332,image405
7,3,11,C,retrieval,NA,NA,NA,NA,NA,NA,image123,NA,image123,TRUE,1356.699999988079,image123,image259
7,3,11,C,retrieval,NA,NA,NA,NA,NA,NA,image332,NA,image332,TRUE,1738.9000000059605,image332,image259
7,3,11,C,retrieval,NA,NA,NA,NA,NA,NA,image106,NA,image106,TRUE,2365.800000011921,image106,image259
7,3,11,C,retrieval,NA,NA,NA,NA,NA,NA,image259,NA,image259,TRUE,2403.7000000178814,image259,image259
7,3,12,C,memory-resp,#FFFFFF,#3cbe90,image405,10,image263,5.4,NA,right,left,FALSE,2390.2000000178814,image263,image263
7,3,12,C,memory-resp,#FFFFFF,#3c3281,image405,10,image199,7,NA,right,right,TRUE,1138.2000000178814,image199,image199
7,3,12,C,memory-resp,#6c672d,#FFFFFF,image212,8,image405,10,NA,left,left,TRUE,929.3000000119209,image212,image212
7,3,12,C,memory-resp,#9d4867,#FFFFFF,image214,80,image405,10,NA,left,left,TRUE,825.5999999940395,image214,image214
7,3,12,C,retrieval,NA,NA,NA,NA,NA,NA,image212,NA,image212,TRUE,3414.5,image212,image263
7,3,12,C,retrieval,NA,NA,NA,NA,NA,NA,image214,NA,image214,TRUE,4479.799999982119,image214,image263
7,3,12,C,retrieval,NA,NA,NA,NA,NA,NA,image263,NA,image199,FALSE,1404.2000000178814,image263,image263
7,3,12,C,retrieval,NA,NA,NA,NA,NA,NA,image199,NA,image263,FALSE,4498.699999988079,image199,image263
7,3,13,C,memory-resp,#0e2ac8,#FFFFFF,image106,30,image405,10,NA,left,left,TRUE,1583.4000000059605,image106,image106
7,3,13,C,memory-resp,#FFFFFF,#952386,image405,10,image16,999,NA,right,right,TRUE,1108.9000000059605,image16,image16
7,3,13,C,memory-resp,#FFFFFF,#22c34d,image405,10,image254,140,NA,right,right,TRUE,1116.2999999821186,image254,image254
7,3,13,C,memory-resp,#928a45,#FFFFFF,image216,500,image405,10,NA,left,left,TRUE,1025.699999988079,image216,image216
7,3,13,C,retrieval,NA,NA,NA,NA,NA,NA,image216,NA,image216,TRUE,1491.699999988079,image216,image106
7,3,13,C,retrieval,NA,NA,NA,NA,NA,NA,image16,NA,image16,TRUE,5311.300000011921,image16,image106
7,3,13,C,retrieval,NA,NA,NA,NA,NA,NA,image106,NA,image106,TRUE,1146.1000000238419,image106,image106
7,3,13,C,retrieval,NA,NA,NA,NA,NA,NA,image254,NA,image216,FALSE,1592,image254,image106
7,3,14,C,memory-resp,#1195b6,#FFFFFF,image117,10,image405,10,NA,right,NULL,FALSE,NA,image117,image405
7,3,14,C,memory-resp,#a43a28,#FFFFFF,image202,2.9,image405,10,NA,right,right,TRUE,1514.0999999940395,image202,image405
7,3,14,C,memory-resp,#751390,#FFFFFF,image88,3.5,image405,10,NA,right,right,TRUE,2416.199999988079,image88,image405
7,3,14,C,memory-resp,#32e10e,#FFFFFF,image292,6.8,image405,10,NA,left,left,TRUE,2309.0999999940395,image292,image292
7,3,14,C,retrieval,NA,NA,NA,NA,NA,NA,image292,NA,image292,TRUE,831.5999999940395,image292,image405
7,3,14,C,retrieval,NA,NA,NA,NA,NA,NA,image88,NA,image88,TRUE,1787.9000000059605,image88,image405
7,3,14,C,retrieval,NA,NA,NA,NA,NA,NA,image117,NA,image117,TRUE,3581.9000000059605,image117,image405
7,3,14,C,retrieval,NA,NA,NA,NA,NA,NA,image202,NA,image202,TRUE,666.6999999880791,image202,image405
7,3,15,C,memory-resp,#FFFFFF,#a25387,image405,10,image244,65,NA,right,right,TRUE,1373.199999988079,image244,image244
7,3,15,C,memory-resp,#FFFFFF,#1f22db,image405,10,image52,800,NA,right,right,TRUE,680,image52,image52
7,3,15,C,memory-resp,#49a762,#FFFFFF,image146,95,image405,10,NA,left,left,TRUE,1007.3999999761581,image146,image146
7,3,15,C,memory-resp,#7a6e1f,#FFFFFF,image300,800,image405,10,NA,left,left,TRUE,729.6999999880791,image300,image300
7,3,15,C,retrieval,NA,NA,NA,NA,NA,NA,image244,NA,image52,FALSE,3035.5,image244,image244
7,3,15,C,retrieval,NA,NA,NA,NA,NA,NA,image300,NA,image300,TRUE,2206.5999999940395,image300,image244
7,3,15,C,retrieval,NA,NA,NA,NA,NA,NA,image146,NA,image106,FALSE,3987.5,image146,image244
7,3,15,C,retrieval,NA,NA,NA,NA,NA,NA,image52,NA,image146,FALSE,1658.7999999821186,image52,image244
18,1,P1,B,processing,#FFFFFF,#ab5c44,image405,10,image377,8.7,NA,left,left,TRUE,1158,NA,NA
18,1,P1,B,processing,#FFFFFF,#62982f,image405,10,image218,13.5,NA,left,left,TRUE,674,NA,NA
18,1,P1,B,processing,#FFFFFF,#662880,image405,10,image30,19.4,NA,left,left,TRUE,592,NA,NA
18,1,P1,B,processing,#2d8995,#FFFFFF,image5,27.1,image405,10,NA,right,right,TRUE,634,NA,NA
18,1,P2,B,processing,#aca34d,#FFFFFF,image21,20,image405,10,NA,right,right,TRUE,688,NA,NA
18,1,P2,B,processing,#6f3448,#FFFFFF,image19,8,image405,10,NA,right,right,TRUE,439,NA,NA
18,1,P2,B,processing,#1c9c5e,#FFFFFF,image304,18,image405,10,NA,right,right,TRUE,493,NA,NA
18,1,P2,B,processing,#FFFFFF,#0e2fc4,image405,10,image298,12.4,NA,left,left,TRUE,691,NA,NA
18,1,P3,B,processing,#913682,#FFFFFF,image44,10,image405,10,NA,right,right,TRUE,573,NA,NA
18,1,P3,B,processing,#53659d,#FFFFFF,image229,25,image405,10,NA,right,right,TRUE,507,NA,NA
18,1,P3,B,processing,#d7830f,#FFFFFF,image86,4.5,image405,10,NA,right,right,TRUE,534,NA,NA
18,1,P3,B,processing,#FFFFFF,#188c37,image405,10,image173,999,NA,left,left,TRUE,808,NA,NA
18,1,P4,B,processing,#FFFFFF,#0d51e3,image405,10,image255,4.5,NA,left,left,TRUE,1159,NA,NA
18,1,P4,B,processing,#9c117c,#FFFFFF,image207,24,image405,10,NA,right,right,TRUE,1256,NA,NA
18,1,P4,B,processing,#FFFFFF,#a58d55,image405,10,image171,9.6,NA,left,left,TRUE,669,NA,NA
18,1,P4,B,processing,#FFFFFF,#2b8c40,image405,10,image90,23,NA,left,left,TRUE,639,NA,NA
18,1,P5,B,processing,#6b2b9c,#FFFFFF,image327,6.3,image405,10,NA,right,right,TRUE,838,NA,NA
18,1,P5,B,processing,#FFFFFF,#2596bb,image405,10,image236,11,NA,left,left,TRUE,651,NA,NA
